"chrom" "Start" "FBgn"
"X" 16742847 "FBgn0052574"
"X" 16783933 "FBgn0030786"
"X" 16787283 "FBgn0030788"
"X" 16792119 "FBgn0030790"
"X" 16800930 "FBgn0030792"
"X" 16803650 "FBgn0030794"
"X" 16806068 "FBgn0030795"
"X" 16811699 "FBgn0030796"
"X" 16881347 "FBgn0030799"
"X" 16884581 "FBgn0030801"
"X" 16886818 "FBgn0030803"
"X" 16889810 "FBgn0030804"
"X" 16913180 "FBgn0027556"
"X" 16896215 "FBgn0053252"
"X" 16885546 "FBgn0030802"
"X" 16882509 "FBgn0030800"
"X" 16844807 "FBgn0030798"
"X" 16826681 "FBgn0030797"
"X" 16801929 "FBgn0030793"
"X" 16796902 "FBgn0030791"
"X" 16789405 "FBgn0030789"
"X" 16785115 "FBgn0030787"
"X" 16752189 "FBgn0001250"
"X" 16727304 "FBgn0027528"
"X" 16705971 "FBgn0030777"
"X" 16702786 "FBgn0030775"
"X" 16700446 "FBgn0030774"
"X" 16699152 "FBgn0030773"
"X" 16678265 "FBgn0030770"
"X" 16668818 "FBgn0030769"
"X" 16660898 "FBgn0015336"
"X" 16653220 "FBgn0030768"
"X" 16943290 "FBgn0030808"
"X" 17078836 "FBgn0030813"
"X" 17081447 "FBgn0030814"
"X" 17091854 "FBgn0030816"
"X" 17091854 "FBgn0030817"
"X" 17160006 "FBgn0000163"
"X" 17203112 "FBgn0030824"
"X" 17206407 "FBgn0052564"
"X" 17208436 "FBgn0052563"
"X" 17215304 "FBgn0030828"
"X" 17218667 "FBgn0030829"
"X" 17221442 "FBgn0030830"
"X" 17230275 "FBgn0030832"
"X" 17225157 "FBgn0003057"
"X" 17209368 "FBgn0030826"
"X" 17200726 "FBgn0030823"
"X" 17154110 "FBgn0028974"
"X" 17151231 "FBgn0016080"
"X" 17143588 "FBgn0002590"
"X" 17104571 "FBgn0065032"
"X" 17080423 "FBgn0030815"
"X" 17068717 "FBgn0030812"
"X" 16956232 "FBgn0030809"
"X" 16947964 "FBgn0030807"
"X" 16941086 "FBgn0030806"
"X" 16938244 "FBgn0030805"
"X" 17282496 "FBgn0030838"
"X" 17314581 "FBgn0004854"
"X" 17397478 "FBgn0011758"
"X" 17423591 "FBgn0030839"
"X" 17448990 "FBgn0030841"
"X" 17446350 "FBgn0030840"
"X" 17422320 "FBgn0040877"
"X" 17413267 "FBgn0027602"
"X" 17285704 "FBgn0024238"
"X" 17283762 "FBgn0030837"
"X" 17280918 "FBgn0030836"
"X" 17248372 "FBgn0030834"
"X" 17240468 "FBgn0030833"
"X" 17579861 "FBgn0030847"
"X" 17588865 "FBgn0030846"
"X" 17599608 "FBgn0026313"
"X" 17632089 "FBgn0030853"
"X" 17636281 "FBgn0030855"
"X" 17703352 "FBgn0026192"
"X" 17768569 "FBgn0024184"
"X" 17791010 "FBgn0026058"
"X" 17830828 "FBgn0030870"
"X" 17842161 "FBgn0000617"
"X" 17844949 "FBgn0030872"
"X" 17852958 "FBgn0052557"
"X" 17851869 "FBgn0052554"
"X" 17848110 "FBgn0030873"
"X" 17843343 "FBgn0030871"
"X" 17820764 "FBgn0030869"
"X" 17819155 "FBgn0030868"
"X" 17707401 "FBgn0030864"
"X" 17669208 "FBgn0030859"
"X" 17652761 "FBgn0030858"
"X" 17639147 "FBgn0026375"
"X" 17633691 "FBgn0030854"
"X" 17628164 "FBgn0030851"
"X" 17623221 "FBgn0030850"
"X" 17571854 "FBgn0028343"
"X" 17856974 "FBgn0030876"
"X" 17861002 "FBgn0030878"
"X" 17883718 "FBgn0030881"
"X" 17888177 "FBgn0030880"
"X" 17889547 "FBgn0030882"
"X" 17898643 "FBgn0052496"
"X" 17911462 "FBgn0030884"
"X" 18044071 "FBgn0030889"
"X" 18085761 "FBgn0030891"
"X" 18091259 "FBgn0021765"
"X" 18093145 "FBgn0030893"
"X" 18101970 "FBgn0022724"
"X" 18103653 "FBgn0030895"
"X" 18124575 "FBgn0052553"
"X" 18097558 "FBgn0030894"
"X" 18078491 "FBgn0030890"
"X" 18005897 "FBgn0030886"
"X" 17906031 "FBgn0030883"
"X" 17858379 "FBgn0030877"
"X" 18177612 "FBgn0083228"
"X" 18209427 "FBgn0030900"
"X" 18292380 "FBgn0030911"
"X" 18358881 "FBgn0030914"
"X" 18380082 "FBgn0030915"
"X" 18387084 "FBgn0022355"
"X" 18415415 "FBgn0030918"
"X" 18437490 "FBgn0030921"
"X" 18438868 "FBgn0052551"
"X" 18435719 "FBgn0052548"
"X" 18390498 "FBgn0052549"
"X" 18381549 "FBgn0008635"
"X" 18377521 "FBgn0004957"
"X" 18322958 "FBgn0030913"
"X" 18314124 "FBgn0030912"
"X" 18305354 "FBgn0004956"
"X" 18258551 "FBgn0030905"
"X" 18240654 "FBgn0030904"
"X" 18204403 "FBgn0030899"
"X" 18500127 "FBgn0030931"
"X" 18515428 "FBgn0027087"
"X" 18528683 "FBgn0030938"
"X" 18565764 "FBgn0052546"
"X" 18648182 "FBgn0030943"
"X" 18657755 "FBgn0001079"
"X" 18685766 "FBgn0004959"
"X" 18709865 "FBgn0030949"
"X" 18746367 "FBgn0030952"
"X" 18739216 "FBgn0030951"
"X" 18688538 "FBgn0010383"
"X" 18660472 "FBgn0030947"
"X" 18653392 "FBgn0030946"
"X" 18650718 "FBgn0030945"
"X" 18649396 "FBgn0030944"
"X" 18635642 "FBgn0027335"
"X" 18624042 "FBgn0030941"
"X" 18606610 "FBgn0030940"
"X" 18526862 "FBgn0030937"
"X" 18521074 "FBgn0030936"
"X" 18512829 "FBgn0030933"
"X" 18505883 "FBgn0030932"
"X" 18501401 "FBgn0010194"
"X" 18495067 "FBgn0030930"
"X" 18493193 "FBgn0030929"
"X" 18491185 "FBgn0030928"
"X" 18487450 "FBgn0030927"
"X" 18484487 "FBgn0030926"
"X" 18479983 "FBgn0030925"
"X" 18775228 "FBgn0030955"
"X" 18785805 "FBgn0030958"
"X" 18791668 "FBgn0030960"
"X" 18806694 "FBgn0030961"
"X" 18830591 "FBgn0030963"
"X" 18832682 "FBgn0030964"
"X" 18858203 "FBgn0030969"
"X" 18860284 "FBgn0052544"
"X" 18884513 "FBgn0030973"
"X" 18894446 "FBgn0030975"
"X" 18900410 "FBgn0030976"
"X" 18888978 "FBgn0030974"
"X" 18861197 "FBgn0030970"
"X" 18855873 "FBgn0030968"
"X" 18846389 "FBgn0030966"
"X" 18794246 "FBgn0001090"
"X" 18786142 "FBgn0030959"
"X" 18781265 "FBgn0030956"
"X" 18764483 "FBgn0030954"
"X" 19056911 "FBgn0030979"
"X" 19077720 "FBgn0030980"
"X" 19081665 "FBgn0030981"
"X" 19180173 "FBgn0030991"
"X" 19183421 "FBgn0030992"
"X" 19188035 "FBgn0030993"
"X" 19190214 "FBgn0030994"
"X" 19193555 "FBgn0030996"
"X" 19213254 "FBgn0030999"
"X" 19215515 "FBgn0031000"
"X" 19220622 "FBgn0031001"
"X" 19243631 "FBgn0031003"
"X" 19248639 "FBgn0031005"
"X" 19261820 "FBgn0040068"
"X" 19301330 "FBgn0031012"
"X" 19281232 "FBgn0031011"
"X" 19277176 "FBgn0031010"
"X" 19275004 "FBgn0052536"
"X" 19273349 "FBgn0052537"
"X" 19266656 "FBgn0031008"
"X" 19252111 "FBgn0031006"
"X" 19245158 "FBgn0031004"
"X" 19236059 "FBgn0031002"
"X" 19208694 "FBgn0030998"
"X" 19202103 "FBgn0027603"
"X" 19196058 "FBgn0030997"
"X" 19192219 "FBgn0030995"
"X" 19176109 "FBgn0030990"
"X" 19168777 "FBgn0030989"
"X" 19135081 "FBgn0030985"
"X" 19123755 "FBgn0030983"
"X" 19082609 "FBgn0030982"
"X" 19475063 "FBgn0031018"
"X" 19479984 "FBgn0031020"
"X" 19492421 "FBgn0031021"
"X" 19495505 "FBgn0027621"
"X" 19495505 "FBgn0031023"
"X" 19566019 "FBgn0000257"
"X" 19583617 "FBgn0031032"
"X" 19592609 "FBgn0031034"
"X" 19605199 "FBgn0031037"
"X" 19616196 "FBgn0031040"
"X" 19623114 "FBgn0031044"
"X" 19625705 "FBgn0031045"
"X" 19638767 "FBgn0031047"
"X" 19643327 "FBgn0031049"
"X" 19652305 "FBgn0031052"
"X" 19664561 "FBgn0031054"
"X" 19667252 "FBgn0004057"
"X" 19683808 "FBgn0031057"
"X" 19697091 "FBgn0010341"
"X" 19693977 "FBgn0031059"
"X" 19687791 "FBgn0031058"
"X" 19676061 "FBgn0043903"
"X" 19672312 "FBgn0031055"
"X" 19659442 "FBgn0031053"
"X" 19646306 "FBgn0031051"
"X" 19644531 "FBgn0031050"
"X" 19641191 "FBgn0031048"
"X" 19621451 "FBgn0031043"
"X" 19618819 "FBgn0031042"
"X" 19599803 "FBgn0031036"
"X" 19587348 "FBgn0031033"
"X" 19580350 "FBgn0031031"
"X" 19569721 "FBgn0031030"
"X" 19559431 "FBgn0026430"
"X" 19531851 "FBgn0052532"
"X" 19531032 "FBgn0031026"
"X" 19518428 "FBgn0027291"
"X" 19494420 "FBgn0040890"
"X" 19493292 "FBgn0031022"
"X" 19485759 "FBgn0020261"
"X" 19479382 "FBgn0044030"
"X" 19474156 "FBgn0052533"
"X" 19704176 "FBgn0031062"
"X" 19718923 "FBgn0031064"
"X" 19731004 "FBgn0010380"
"X" 19735570 "FBgn0031065"
"X" 19746041 "FBgn0052528"
"X" 19748314 "FBgn0031068"
"X" 19750770 "FBgn0031069"
"X" 19812729 "FBgn0026174"
"X" 19816072 "FBgn0026175"
"X" 19852214 "FBgn0031078"
"X" 19859743 "FBgn0031077"
"X" 19823368 "FBgn0031074"
"X" 19759173 "FBgn0031070"
"X" 19741224 "FBgn0042132"
"X" 19706418 "FBgn0040089"
"X" 19701927 "FBgn0031061"
"X" 19699820 "FBgn0031060"
"X" 19740537 "FBgn0031066"
"3L" 20106094 "FBgn0036936"
"3L" 20129181 "FBgn0005198"
"3L" 20188522 "FBgn0036945"
"3L" 20207534 "FBgn0036950"
"3L" 20221814 "FBgn0036953"
"3L" 20231669 "FBgn0036956"
"3L" 20241267 "FBgn0036959"
"3L" 20241053 "FBgn0024814"
"3L" 20265814 "FBgn0052228"
"3L" 20299410 "FBgn0036967"
"3L" 20320952 "FBgn0036969"
"3L" 20322377 "FBgn0036972"
"3L" 20304310 "FBgn0052225"
"3L" 20297129 "FBgn0052226"
"3L" 20295802 "FBgn0036964"
"3L" 20268859 "FBgn0052227"
"3L" 20273389 "FBgn0036962"
"3L" 20233173 "FBgn0036958"
"3L" 20218500 "FBgn0036952"
"3L" 20210292 "FBgn0036951"
"3L" 20207866 "FBgn0052224"
"3L" 20204309 "FBgn0036949"
"3L" 20202070 "FBgn0036948"
"3L" 20200443 "FBgn0036947"
"3L" 20139210 "FBgn0036942"
"3L" 20132032 "FBgn0036941"
"3L" 20130451 "FBgn0036940"
"3L" 20124298 "FBgn0036939"
"3L" 20112265 "FBgn0036938"
"3L" 20108484 "FBgn0036937"
"3L" 20098084 "FBgn0036935"
"3L" 20058511 "FBgn0036934"
"3L" 20027819 "FBgn0036932"
"3L" 19805181 "FBgn0036909"
"3L" 19807232 "FBgn0024889"
"3L" 19834670 "FBgn0052221"
"3L" 19836614 "FBgn0001324"
"3L" 19845293 "FBgn0020389"
"3L" 19871139 "FBgn0036913"
"3L" 19910300 "FBgn0036915"
"3L" 19915051 "FBgn0028695"
"3L" 19923671 "FBgn0036918"
"3L" 19924943 "FBgn0036919"
"3L" 19928743 "FBgn0036921"
"3L" 19939287 "FBgn0004852"
"3L" 19981685 "FBgn0036923"
"3L" 19986093 "FBgn0036925"
"3L" 19991887 "FBgn0036926"
"3L" 19991887 "FBgn0013303"
"3L" 20000644 "FBgn0036928"
"3L" 20002736 "FBgn0036929"
"3L" 20024687 "FBgn0036931"
"3L" 19997714 "FBgn0036927"
"3L" 19989551 "FBgn0005633"
"3L" 19988027 "FBgn0052220"
"3L" 19984426 "FBgn0036924"
"3L" 19978713 "FBgn0036922"
"3L" 19950023 "FBgn0052219"
"3L" 19927194 "FBgn0036920"
"3L" 19918242 "FBgn0020887"
"3L" 19889120 "FBgn0014037"
"3L" 19830864 "FBgn0003744"
"3L" 19813770 "FBgn0023094"
"3L" 19810403 "FBgn0036910"
"3L" 19806811 "FBgn0040786"
"3L" 19803738 "FBgn0036908"
"3L" 19798975 "FBgn0036906"
"3L" 19520945 "FBgn0036880"
"3L" 19532743 "FBgn0036881"
"3L" 19545110 "FBgn0260461"
"3L" 19552420 "FBgn0036886"
"3L" 19586253 "FBgn0036888"
"3L" 19599088 "FBgn0010417"
"3L" 19601633 "FBgn0036890"
"3L" 19606208 "FBgn0036891"
"3L" 19612455 "FBgn0036893"
"3L" 19618894 "FBgn0029094"
"3L" 19620502 "FBgn0036895"
"3L" 19687637 "FBgn0004623"
"3L" 19760409 "FBgn0036905"
"3L" 19650506 "FBgn0036899"
"3L" 19647280 "FBgn0022774"
"3L" 19637207 "FBgn0036897"
"3L" 19624406 "FBgn0036896"
"3L" 19607857 "FBgn0036892"
"3L" 19604398 "FBgn0020277"
"3L" 19590773 "FBgn0005386"
"3L" 19589072 "FBgn0036889"
"3L" 19585093 "FBgn0036887"
"3L" 19566851 "FBgn0005564"
"3L" 19538425 "FBgn0036882"
"3L" 19255340 "FBgn0040075"
"3L" 19263766 "FBgn0036856"
"3L" 19269351 "FBgn0036859"
"3L" 19275791 "FBgn0036860"
"3L" 19294564 "FBgn0028380"
"3L" 19387580 "FBgn0036868"
"3L" 19423758 "FBgn0053255"
"3L" 19420390 "FBgn0052205"
"3L" 19298623 "FBgn0003089"
"3L" 19281364 "FBgn0036862"
"3L" 19280120 "FBgn0036861"
"3L" 19269772 "FBgn0036858"
"3L" 19266473 "FBgn0036857"
"3L" 19262232 "FBgn0017578"
"3L" 19257282 "FBgn0026630"
"3L" 19253290 "FBgn0036853"
"3L" 18950629 "FBgn0036834"
"3L" 18984961 "FBgn0036835"
"3L" 19063165 "FBgn0036843"
"3L" 19092670 "FBgn0036846"
"3L" 19097999 "FBgn0036849"
"3L" 19140975 "FBgn0016797"
"3L" 19128450 "FBgn0052203"
"3L" 19105381 "FBgn0036851"
"3L" 19099123 "FBgn0036850"
"3L" 19096399 "FBgn0036848"
"3L" 19094890 "FBgn0036847"
"3L" 19066155 "FBgn0036844"
"3L" 19059400 "FBgn0036842"
"3L" 19050757 "FBgn0015586"
"3L" 19003741 "FBgn0002945"
"3L" 19000985 "FBgn0036839"
"3L" 18997875 "FBgn0036838"
"3L" 18990026 "FBgn0036837"
"3L" 18985905 "FBgn0036836"
"3L" 18922419 "FBgn0052204"
"3L" 18920430 "FBgn0036833"
"3L" 18625959 "FBgn0036801"
"3L" 18675800 "FBgn0040323"
"3L" 18694187 "FBgn0036807"
"3L" 18744488 "FBgn0036810"
"3L" 18745856 "FBgn0036811"
"3L" 18748687 "FBgn0036813"
"3L" 18821171 "FBgn0036815"
"3L" 18841579 "FBgn0052027"
"3L" 18863647 "FBgn0036817"
"3L" 18866225 "FBgn0036818"
"3L" 18867771 "FBgn0036819"
"3L" 18869230 "FBgn0036820"
"3L" 18872747 "FBgn0014075"
"3L" 18892383 "FBgn0036822"
"3L" 18898875 "FBgn0036825"
"3L" 18901594 "FBgn0036827"
"3L" 18905372 "FBgn0036828"
"3L" 18917581 "FBgn0036831"
"3L" 18919224 "FBgn0036832"
"3L" 18908260 "FBgn0036830"
"3L" 18908260 "FBgn0036829"
"3L" 18903057 "FBgn0027057"
"3L" 18900595 "FBgn0036826"
"3L" 18893120 "FBgn0036824"
"3L" 18878250 "FBgn0036821"
"3L" 18870045 "FBgn0025807"
"3L" 18828632 "FBgn0036816"
"3L" 18802265 "FBgn0036814"
"3L" 18750607 "FBgn0001078"
"3L" 18746611 "FBgn0036812"
"3L" 18721893 "FBgn0036809"
"3L" 18696402 "FBgn0036808"
"3L" 18684259 "FBgn0036806"
"3L" 18682895 "FBgn0036805"
"3L" 18681037 "FBgn0036804"
"3L" 18673474 "FBgn0040322"
"3L" 18668153 "FBgn0042134"
"3L" 18526976 "FBgn0052198"
"3L" 18588759 "FBgn0036791"
"3L" 18605472 "FBgn0036795"
"3L" 18607462 "FBgn0036796"
"3L" 18609620 "FBgn0052201"
"3L" 18611900 "FBgn0052199"
"3L" 18618390 "FBgn0052200"
"3L" 18618305 "FBgn0013717"
"3L" 18592303 "FBgn0003683"
"3L" 18472143 "FBgn0028416"
"3L" 18469378 "FBgn0028415"
"3L" 18461957 "FBgn0036787"
"3L" 18459464 "FBgn0052196"
"3L" 18438561 "FBgn0036786"
"3L" 18397535 "FBgn0011706"
"3L" 18106579 "FBgn0036774"
"3L" 18109814 "FBgn0002901"
"3L" 18112959 "FBgn0036777"
"3L" 18112959 "FBgn0052195"
"3L" 18139402 "FBgn0020300"
"3L" 18148923 "FBgn0036780"
"3L" 18201494 "FBgn0036782"
"3L" 18302719 "FBgn0015946"
"3L" 18298742 "FBgn0036785"
"3L" 18292125 "FBgn0036784"
"3L" 18167745 "FBgn0003997"
"3L" 18154897 "FBgn0036781"
"3L" 18128940 "FBgn0036778"
"3L" 18107848 "FBgn0036775"
"3L" 18088417 "FBgn0036773"
"3L" 18085305 "FBgn0052194"
"3L" 17823333 "FBgn0001134"
"3L" 17846916 "FBgn0036762"
"3L" 17849727 "FBgn0036763"
"3L" 17879096 "FBgn0036765"
"3L" 17887705 "FBgn0036768"
"3L" 17908143 "FBgn0036771"
"3L" 18040317 "FBgn0052192"
"3L" 17950953 "FBgn0000568"
"3L" 17909483 "FBgn0036772"
"3L" 17898889 "FBgn0036770"
"3L" 17891820 "FBgn0036769"
"3L" 17885948 "FBgn0036767"
"3L" 17883649 "FBgn0036766"
"3L" 17852624 "FBgn0036764"
"3L" 17843725 "FBgn0036761"
"3L" 17841540 "FBgn0036760"
"3L" 17838650 "FBgn0036759"
"3L" 17834745 "FBgn0052189"
"3L" 17833277 "FBgn0052188"
"3L" 17815570 "FBgn0036757"
"3L" 17809231 "FBgn0036756"
"3L" 17806451 "FBgn0052191"
"3L" 17804916 "FBgn0052187"
"3L" 17802490 "FBgn0036754"
"3L" 17797738 "FBgn0052190"
"3L" 17487118 "FBgn0036732"
"3L" 17494880 "FBgn0052185"
"3L" 17514298 "FBgn0036734"
"3L" 17549826 "FBgn0036738"
"3L" 17621824 "FBgn0036741"
"3L" 17633449 "FBgn0036742"
"3L" 17654617 "FBgn0036745"
"3L" 17690015 "FBgn0052183"
"3L" 17740540 "FBgn0036749"
"3L" 17758112 "FBgn0052182"
"3L" 17759697 "FBgn0052181"
"3L" 17751731 "FBgn0036752"
"3L" 17754936 "FBgn0043025"
"3L" 17748833 "FBgn0036751"
"3L" 17745173 "FBgn0036750"
"3L" 17723718 "FBgn0036747"
"3L" 17659818 "FBgn0036746"
"3L" 17649562 "FBgn0052179"
"3L" 17638103 "FBgn0004401"
"3L" 17620123 "FBgn0036740"
"3L" 17548077 "FBgn0023197"
"3L" 17525333 "FBgn0036735"
"3L" 17511855 "FBgn0036733"
"3L" 17647442 "FBgn0052177"
"3L" 17243436 "FBgn0036703"
"3L" 17264416 "FBgn0036705"
"3L" 17322841 "FBgn0036707"
"3L" 17351822 "FBgn0036714"
"3L" 17359682 "FBgn0015550"
"3L" 17425477 "FBgn0040793"
"3L" 17439401 "FBgn0036725"
"3L" 17465945 "FBgn0036726"
"3L" 17470127 "FBgn0036727"
"3L" 17474761 "FBgn0036728"
"3L" 17479096 "FBgn0036730"
"3L" 17480129 "FBgn0036731"
"3L" 17477795 "FBgn0036729"
"3L" 17434472 "FBgn0036723"
"3L" 17428936 "FBgn0052174"
"3L" 17428936 "FBgn0042641"
"3L" 17427305 "FBgn0053052"
"3L" 17426286 "FBgn0053051"
"3L" 17396031 "FBgn0027660"
"3L" 17400272 "FBgn0026197"
"3L" 17383636 "FBgn0036717"
"3L" 17380026 "FBgn0036716"
"3L" 17367753 "FBgn0036715"
"3L" 17342050 "FBgn0036712"
"3L" 17340279 "FBgn0036711"
"3L" 17339909 "FBgn0052173"
"3L" 17337172 "FBgn0036710"
"3L" 17327733 "FBgn0036709"
"3L" 17324618 "FBgn0036708"
"3L" 17319969 "FBgn0036706"
"3L" 17252377 "FBgn0036704"
"3L" 17238613 "FBgn0036702"
"3L" 16877309 "FBgn0052170"
"3L" 16923252 "FBgn0036676"
"3L" 16954822 "FBgn0010352"
"3L" 17016536 "FBgn0036686"
"3L" 17024328 "FBgn0036688"
"3L" 17035668 "FBgn0036691"
"3L" 17042797 "FBgn0036695"
"3L" 17049512 "FBgn0036697"
"3L" 17055613 "FBgn0036698"
"3L" 17044401 "FBgn0036696"
"3L" 17029812 "FBgn0036690"
"3L" 17023123 "FBgn0011293"
"3L" 17020348 "FBgn0036687"
"3L" 16994717 "FBgn0036684"
"3L" 16938330 "FBgn0036679"
"3L" 16928381 "FBgn0036678"
"3L" 16923914 "FBgn0036677"
"3L" 16583028 "FBgn0028693"
"3L" 16587157 "FBgn0052163"
"3L" 16595181 "FBgn0042178"
"3L" 16603053 "FBgn0042177"
"3L" 16612486 "FBgn0025558"
"3L" 16653769 "FBgn0041721"
"3L" 16673964 "FBgn0036652"
"3L" 16704973 "FBgn0036654"
"3L" 16712126 "FBgn0000414"
"3L" 16724861 "FBgn0036655"
"3L" 16726541 "FBgn0043577"
"3L" 16733546 "FBgn0036659"
"3L" 16766072 "FBgn0004108"
"3L" 16780100 "FBgn0036661"
"3L" 16783010 "FBgn0036662"
"3L" 16804994 "FBgn0021768"
"3L" 16842294 "FBgn0036666"
"3L" 16845386 "FBgn0036668"
"3L" 16846227 "FBgn0052161"
"3L" 16853751 "FBgn0003410"
"3L" 16860622 "FBgn0036670"
"3L" 16863164 "FBgn0036671"
"3L" 16852527 "FBgn0003250"
"3L" 16844568 "FBgn0036667"
"3L" 16809658 "FBgn0036665"
"3L" 16787573 "FBgn0036663"
"3L" 16785242 "FBgn0025582"
"3L" 16776531 "FBgn0036660"
"3L" 16728496 "FBgn0004556"
"3L" 16727299 "FBgn0043578"
"3L" 16724678 "FBgn0036656"
"3L" 16676406 "FBgn0063485"
"3L" 16671664 "FBgn0040512"
"3L" 16662557 "FBgn0010223"
"3L" 16615866 "FBgn0000017"
"3L" 16613218 "FBgn0017572"
"3L" 16610662 "FBgn0004465"
"3L" 16609400 "FBgn0002284"
"3L" 16608138 "FBgn0036648"
"3L" 16591207 "FBgn0027500"
"3L" 16586108 "FBgn0036643"
"3L" 16306600 "FBgn0036601"
"3L" 16308940 "FBgn0052160"
"3L" 16318024 "FBgn0042201"
"3L" 16319856 "FBgn0036606"
"3L" 16328841 "FBgn0036610"
"3L" 16329795 "FBgn0053061"
"3L" 16331040 "FBgn0053060"
"3L" 16331933 "FBgn0040074"
"3L" 16333313 "FBgn0040794"
"3L" 16339003 "FBgn0036612"
"3L" 16346323 "FBgn0053257"
"3L" 16349917 "FBgn0052357"
"3L" 16362603 "FBgn0036617"
"3L" 16364899 "FBgn0036618"
"3L" 16368389 "FBgn0036620"
"3L" 16369826 "FBgn0042137"
"3L" 16386327 "FBgn0036624"
"3L" 16394586 "FBgn0036627"
"3L" 16412722 "FBgn0028399"
"3L" 16419597 "FBgn0053158"
"3L" 16497651 "FBgn0003515"
"3L" 16556823 "FBgn0036639"
"3L" 16580398 "FBgn0036641"
"3L" 16563448 "FBgn0026061"
"3L" 16544567 "FBgn0036638"
"3L" 16470386 "FBgn0004569"
"3L" 16417349 "FBgn0027080"
"3L" 16415292 "FBgn0036629"
"3L" 16381772 "FBgn0036623"
"3L" 16378974 "FBgn0036622"
"3L" 16370938 "FBgn0036621"
"3L" 16365894 "FBgn0036619"
"3L" 16353233 "FBgn0011693"
"3L" 16348747 "FBgn0036614"
"3L" 16325083 "FBgn0036608"
"3L" 16318954 "FBgn0036605"
"3L" 16307846 "FBgn0036602"
"3L" 16305225 "FBgn0036600"
"3L" 16023480 "FBgn0044028"
"3L" 16035485 "FBgn0036560"
"3L" 16051959 "FBgn0005536"
"3L" 16083993 "FBgn0036563"
"3L" 16090454 "FBgn0036566"
"3L" 16097834 "FBgn0036568"
"3L" 16100280 "FBgn0036569"
"3L" 16113212 "FBgn0010280"
"3L" 16122002 "FBgn0036571"
"3L" 16129617 "FBgn0011016"
"3L" 16222031 "FBgn0052153"
"3L" 16229100 "FBgn0036579"
"3L" 16232084 "FBgn0036581"
"3L" 16262740 "FBgn0036585"
"3L" 16263343 "FBgn0036586"
"3L" 16265385 "FBgn0040798"
"3L" 16269392 "FBgn0036588"
"3L" 16271282 "FBgn0036589"
"3L" 16272909 "FBgn0040797"
"3L" 16277435 "FBgn0036590"
"3L" 16301453 "FBgn0036598"
"3L" 16294711 "FBgn0036597"
"3L" 16289712 "FBgn0036596"
"3L" 16287580 "FBgn0036595"
"3L" 16284680 "FBgn0036594"
"3L" 16282809 "FBgn0036593"
"3L" 16281132 "FBgn0036592"
"3L" 16278458 "FBgn0036591"
"3L" 16265797 "FBgn0036587"
"3L" 16259037 "FBgn0040801"
"3L" 16255852 "FBgn0036584"
"3L" 16249560 "FBgn0036583"
"3L" 16231081 "FBgn0036580"
"3L" 16213051 "FBgn0036577"
"3L" 16137802 "FBgn0036576"
"3L" 16139501 "FBgn0052152"
"3L" 16136487 "FBgn0036575"
"3L" 16126018 "FBgn0003076"
"3L" 16103432 "FBgn0036570"
"3L" 16095768 "FBgn0036567"
"3L" 16087627 "FBgn0036565"
"3L" 15808322 "FBgn0036531"
"3L" 15809485 "FBgn0036532"
"3L" 15816979 "FBgn0015025"
"3L" 15826888 "FBgn0040230"
"3L" 15832464 "FBgn0036536"
"3L" 15955096 "FBgn0036545"
"3L" 15958843 "FBgn0036547"
"3L" 15968204 "FBgn0036549"
"3L" 15975368 "FBgn0036550"
"3L" 15976870 "FBgn0036551"
"3L" 15978524 "FBgn0036552"
"3L" 15980100 "FBgn0036553"
"3L" 15983135 "FBgn0000115"
"3L" 16005193 "FBgn0036557"
"3L" 15992669 "FBgn0036556"
"3L" 15970082 "FBgn0000212"
"3L" 15925805 "FBgn0000489"
"3L" 15837773 "FBgn0052150"
"3L" 15835693 "FBgn0036538"
"3L" 15833795 "FBgn0036537"
"3L" 15496574 "FBgn0036498"
"3L" 15498202 "FBgn0036499"
"3L" 15498959 "FBgn0036500"
"3L" 15500938 "FBgn0036501"
"3L" 15511052 "FBgn0000565"
"3L" 15520620 "FBgn0036504"
"3L" 15535395 "FBgn0004396"
"3L" 15563427 "FBgn0036510"
"3L" 15576570 "FBgn0036512"
"3L" 15580800 "FBgn0036514"
"3L" 15583638 "FBgn0036515"
"3L" 15588860 "FBgn0036518"
"3L" 15619901 "FBgn0036522"
"3L" 15649936 "FBgn0004589"
"3L" 15652537 "FBgn0004591"
"3L" 15657628 "FBgn0004594"
"3L" 15659707 "FBgn0014849"
"3L" 15661248 "FBgn0014851"
"3L" 15679720 "FBgn0036527"
"3L" 15683872 "FBgn0036529"
"3L" 15721511 "FBgn0010105"
"3L" 15697594 "FBgn0041160"
"3L" 15681633 "FBgn0036528"
"3L" 15660549 "FBgn0014850"
"3L" 15658936 "FBgn0014848"
"3L" 15656655 "FBgn0004593"
"3L" 15654472 "FBgn0004592"
"3L" 15651479 "FBgn0004590"
"3L" 15649126 "FBgn0004588"
"3L" 15610631 "FBgn0036520"
"3L" 15608707 "FBgn0036519"
"3L" 15585431 "FBgn0036516"
"3L" 15560726 "FBgn0036509"
"3L" 15521711 "FBgn0036505"
"3L" 15517424 "FBgn0004228"
"3L" 15516533 "FBgn0036503"
"3L" 15505188 "FBgn0036502"
"3L" 15503600 "FBgn0026738"
"3L" 15492964 "FBgn0040805"
"3L" 15235619 "FBgn0029114"
"3L" 15298958 "FBgn0036491"
"3L" 15336692 "FBgn0036494"
